Zip Code,City,State,Household Income,White Population,Black Population,Hispanic Population,Size,Overall Crime,Violent Crime,Rent Amount,Average House Price,Price/Rent,Projected Growth (1yr)
29483,Summerville,SC,20921,74.89811074682558%,19.519263861466843%,5.582625391707573%,643,C-,A,1966.2373015873015,366370.69112946995,15.527571826050137,2.4%
74017,Claremore,OK,10816,90.31336487813589%,1.656102133738059%,8.03053298812606%,3949,C+,C-,1253.2777777777776,219281.24933088897,14.58051660075063,2.2%
07753,Neptune Township,NJ,15885,57.67505207498799%,28.053730705549324%,14.271217219462692%,2264,C,D+,2862.022222222222,490981.0618788499,14.295866807817996,0.1%
57104,Sioux Falls,SD,12032,79.48536747588959%,11.855670103092782%,8.658962421017625%,5116,D-,D,1205.7703703703703,210389.53311421094,14.540464356795859,1.9%
33917,North Fort Myers,FL,14385,89.63679431504146%,1.7107514146598237%,8.652454270298723%,3600,C,B-,2178.8333333333335,340344.3981873227,13.017073287972261,2.0%
17602,Lancaster,PA,18286,58.5744621918567%,14.628381497553319%,26.797156310589976%,928,C-,D-,1352.4490740740741,287959.0501226016,17.74306180559557,1.5%
60004,Arlington Heights,IL,20391,85.39927071870888%,3.693874468681899%,10.90685481260923%,751,A,A+,1994.222222222222,434018.50141195697,18.136498554656104,0.8%
02481,Wellesley,MA,4834,92.17084313996953%,2.7204762564031566%,5.108680603627302%,7737,A-,C,3217.027777777778,2051497.5918848037,53.14164019284891,2.2%
06033,Glastonbury,CT,12016,88.87076584607215%,2.188673519705648%,8.940560634222205%,3875,B,B-,2210.3333333333335,478770.1114366881,18.050449081461625,3.8%
70068,La Place,LA,11952,38.672461230615305%,53.37356178089044%,7.953976988494247%,3586,B+,B,1425.0,199400.49946069287,11.660847921677945,-1.8%
39501,Gulfport,MS,9099,33.035714285714285%,62.80339805825243%,4.160887656033287%,5808,D,D-,1201.111111111111,103998.1844865773,7.215415204896668,1.3%
07078,Short Hills,NJ,4513,90.82757785047862%,4.010662789288744%,5.161759360232643%,7995,B-,B,6200.0,2029138.000817808,27.273360226045806,0.8%
76049,Granbury,TX,11875,89.08405279349012%,0.22493466970990045%,10.691012536799974%,4195,A-,A-,1798.5,398777.72713752725,18.47732958657804,N/A%
52302,Marion,IA,17344,94.14221900277677%,2.547386212724858%,3.3103947844983703%,1664,A,A+,1040.5185185185185,255688.4550273062,20.47764732011956,0.0%
15218,Pittsburgh,PA,6732,73.26278110652868%,23.033226986226754%,3.7039919072445726%,8335,D-,D,1153.4666666666667,200897.84590485817,14.51406238475741,-0.1%
99577,Eagle River,AK,10297,88.03166718410431%,2.988202421608196%,8.980130394287489%,3502,A+,A+,2093.8888888888887,440743.2866306501,17.540857785778066,-1.6%
29566,Little River,SC,9226,84.07299875570303%,13.085856491082538%,2.841144753214434%,5839,A,A,1762.75,308463.3040762515,14.582484946638846,3.0%
98007,Bellevue,WA,11646,70.73202872768005%,11.09573697041576%,18.172234301904197%,4149,A-,C-,2390.2730555555554,971134.7467918555,33.857176015055074,2.2%
11776,Port Jefferson Station,NY,8202,74.12733387452163%,5.31137655108431%,20.561289574394063%,5351,B+,A-,2708.1388888888887,548021.0036151971,16.863395431934514,-0.1%
49508,Kentwood,MI,15868,57.41270598209082%,30.46415514226673%,12.123138875642452%,1626,B-,C,1917.625,310864.3172615872,13.509085338269438,2.6%
19139,Philadelphia,PA,19444,7.537379668191438%,88.92378416513051%,3.538836166678046%,1349,F,F,1316.4623376623379,114372.41644027941,7.239884067083165,1.0%
16507,Erie,PA,3565,77.76800301621213%,15.910519039839135%,6.321477943948725%,9628,F,F,957.6666666666666,80951.39955194133,7.044152414892214,2.2%
29803,Aiken,SC,15916,77.56347070890055%,18.14476383301809%,4.29176545808136%,1982,A-,B,1341.0873015873015,294965.69893554685,18.328765683041137,1.7%
76522,Copperas Cove,TX,15716,64.51505615677847%,15.562719062603936%,19.922224780617597%,1961,C+,B-,1128.361244019139,221792.08695546712,16.380103456160622,2.1%
64105,Kansas City,MO,4052,86.68423186055938%,7.884069720308067%,5.43169841913255%,14496,F,F,1517.005291005291,183984.879721686,10.10680279168982,1.5%
08050,Manahawkin,NJ,10697,92.70129870129871%,0.4007421150278293%,6.897959183673469%,5043,B-,B+,3000.0,527160.0385648502,14.643334404579173,-0.2%
90019,Los Angeles,CA,23576,33.18983678030372%,19.461796332594478%,47.3483668871018%,434,D,D-,2736.926479113384,1292300.251077567,39.34767280438002,1.1%
83274,Shelley,ID,3459,88.06945663837674%,0.1365720417520242%,11.793971319871233%,10798,A-,A,1195.0,380236.70781063725,26.515809470755737,4.3%
21229,Baltimore,MD,18284,18.818437061300887%,76.970051474029%,4.211511464670098%,1400,D-,D-,1500.3796296296296,166493.06147533012,9.247274166895854,-1.0%
97210,Portland,OR,7138,88.90736122656322%,4.331763184631015%,6.760875588805764%,8272,D+,D,1684.6194444444445,761978.1647280647,37.692892957759895,-0.4%
54915,Appleton,WI,17563,91.5715115153861%,1.9232630152893362%,6.505225469324561%,1751,B+,A-,1023.8333333333333,318401.0970849753,25.915765675156706,2.3%
72023,Cabot,AR,13635,92.31416468403644%,3.130621482040272%,4.555213833923287%,2536,A+,A,1371.0,237955.71633803775,14.463634593851067,0.4%
54729,Chippewa Falls,WI,14442,97.12721884544438%,1.2156400254014332%,1.6571411291541926%,3123,B-,B+,1129.1666666666667,311980.73711513914,23.0244086431837,2.8%
78539,Edinburg,TX,13999,35.44517823042648%,1.092059197963081%,63.46276257161044%,2438,C-,B-,919.8055555555555,236742.31463725027,21.448583453983357,3.2%
75080,Richardson,TX,19011,67.6226196149941%,9.397210882944114%,22.98016950206179%,748,C,C-,2022.692270531401,459235.77119952487,18.920153182721275,1.8%
90755,Signal Hill,CA,4604,44.6543912079437%,10.797262122818857%,44.548346669237446%,8838,F,F,2560.277777777778,727457.7591962437,23.67769640434774,0.7%
92376,Rialto,CA,22026,29.72482778836289%,8.071962479847574%,62.203209731789535%,64,C,C,2753.9166666666665,544310.3936888779,16.47079594785844,2.4%
38060,Oakland,TN,4575,70.12697323266987%,27.59951956074125%,2.2735072065888815%,9688,A,A,1982.7777777777776,352176.20579252386,14.80146563992115,1.9%
11372,New York,NY,25359,38.25057927838464%,3.659384309831182%,58.090036411784176%,255,D-,F,2258.5,412532.80298532685,15.221489299141275,-0.8%
62025,Edwardsville,IL,13020,91.42873540130276%,5.500875204453499%,3.0703893942437372%,3046,B+,D+,1473.3333333333333,300462.86032743176,16.994505674628492,0.9%
74145,Tulsa,OK,7565,62.28872263784982%,13.671377112773623%,24.039900249376558%,6536,D-,D,1363.1666666666667,211287.88460902244,12.916486404757455,2.4%
79416,Lubbock,TX,14332,61.88660559544442%,7.7940084179252285%,30.319385986630355%,3138,B-,C-,1395.4139515455306,207309.49287890983,12.380405867454737,0.6%
23220,Richmond,VA,14634,62.468474148802024%,32.56305170239596%,4.968474148802017%,2831,D-,C-,1736.015715874102,413860.67285680777,19.866403909465024,1.9%
20879,Gaithersburg,MD,8985,40.688324220006436%,22.563525249276296%,36.74815053071727%,3677,B+,B,2008.888888888889,436885.77392318146,18.123027126238167,0.1%
78633,Georgetown,TX,13531,90.18798880677333%,0.8646050082514172%,8.947406184975245%,4506,D,B+,2148.3333333333335,466313.86991779023,18.088202867253305,0.0%
30180,Villa Rica,GA,14268,62.86718133798609%,30.148904132507948%,6.983914529505963%,2330,B+,A-,1993.7060606060604,319037.0799208491,13.335177061484933,2.2%
82601,Casper,WY,11092,89.24945545833795%,0.13290508361944844%,10.617639458042603%,3985,C,C,1097.2222222222222,261750.34181402982,19.879772796002264,0.3%
50317,Des Moines,IA,14025,75.9951921701056%,8.923103339724694%,15.081704490169706%,2483,D,D-,1176.6666666666667,183105.28482394115,12.967796375633226,0.4%
19073,Newtown Square,PA,8411,96.77686756387752%,0.8533255314999025%,2.3698069046225863%,6001,A,C+,2451.375,690761.2310284926,23.482101236669642,1.9%
36105,Montgomery,AL,4293,12.224197427585485%,86.87650318937573%,0.8992993830387954%,9392,D,F,1038.888888888889,44115.43330374905,3.538671120621581,0.5%
98327,Dupont,WA,4006,76.51614440605266%,9.102823781722865%,14.381031812224473%,9675,F,D,2422.5,538608.8373652123,18.527995781397053,1.0%
33179,Ives Estates,FL,18433,31.852736750651605%,36.53706921517521%,31.610194034173183%,1241,C-,C-,2374.0652777777777,298166.52939776,10.466102602875635,2.8%
11366,New York,NY,4640,65.20026263952725%,9.6913985554826%,25.108338804990147%,8185,C-,D-,2550.0,1029649.1508227101,33.648665059565694,0.4%
95361,Oakdale,CA,12478,70.69652843142683%,0.7862244615469798%,28.51724710702619%,2930,A-,A,2395.0,552579.4348617385,19.22684185322681,1.4%
02072,Stoughton,MA,10858,74.38471112538643%,20.90978439796041%,4.705504476653149%,3850,B,B,2607.060317460318,559463.8135958229,17.882971158770747,1.4%
77803,Bryan,TX,9411,40.29357635424289%,17.372890751457902%,42.33353289429921%,2975,D-,D,1356.551406926407,196544.05357528455,12.073756326259339,-0.4%
49464,Zeeland,MI,10414,90.9110373621668%,0.6530350069585698%,8.43592763087464%,3760,A+,A+,2198.8333333333335,345708.28481357306,13.101958796845791,1.9%
56304,Saint Cloud,MN,6933,72.68302440325377%,22.92972396319509%,4.3872516335511405%,7359,C-,D,1116.9166666666667,257283.8075480645,19.195986536451876,-1.0%
18045,Easton,PA,11785,83.12735832727525%,3.084432443659778%,13.788209229064977%,3978,B+,B+,2070.055555555555,376500.7459736045,15.156628081919616,2.6%
97741,Madras,OR,4539,69.30791545793618%,0.5387484459179445%,30.15333609614588%,8551,C,C,1350.0,356919.8188632256,22.03208758414973,N/A%
23111,Mechanicsville,VA,15005,89.87345379923616%,8.282505842786296%,1.8440403579775408%,2345,B,A,2018.0555555555554,366073.304771015,15.116585193572542,1.9%
92014,San Diego,CA,5489,89.8715108551174%,1.8254319893664155%,8.303057155516171%,8516,B-,A-,5688.935185185185,2778666.26722712,40.702787908698795,3.8%
80925,Colorado Springs,CO,4841,62.540412832628704%,12.583934344690375%,24.875652822680923%,9434,D+,D,2326.857142857143,460699.97393103485,16.499364652490808,0.5%
75762,,TX,5268,72.66177270255574%,12.45921696574225%,14.87901033170201%,8045,A-,A+,1848.75,308042.0481817068,13.885149794081894,2.0%
34465,Beverly Hills,FL,8163,89.26390585100478%,2.63128677695126%,8.104807372043966%,6901,B-,B,1601.0714285714287,240927.83155448243,12.5399272873922,3.0%
55432,Fridley,MN,12760,68.0701754385965%,18.475159862272502%,13.454664699131005%,3074,F,D-,1394.5555555555557,310481.21223642357,18.55317577701519,-0.8%
97408,Eugene,OR,6268,89.77465829331364%,2.2164758034724787%,8.00886590321389%,7941,C-,A,2117.7431818181817,605387.9185700497,23.822054367734044,0.8%
84123,Taylorsville,UT,14047,77.58852409555939%,1.42900244109822%,20.982473463342384%,2150,C-,B+,1561.5,513635.86443223315,27.41145610162414,2.1%
92057,Oceanside,CA,18698,55.45575176074309%,5.3145520737640775%,39.22969616549284%,662,A,A,2959.1928104575163,799521.5037995283,22.515191219659986,2.9%
89110,Las Vegas,NV,21453,38.56970102403129%,7.3547573714815%,54.075541604487206%,292,C-,C+,1426.6603174603176,346632.0603438373,20.247289894538312,1.4%
21236,Nottingham,MD,15481,70.08985879332478%,24.0395754406838%,5.870565765991421%,2143,B-,B+,1758.6666666666667,318825.9502999126,15.107370654848019,-0.3%
08629,Trenton,NJ,4260,21.53617653299385%,39.154112737817385%,39.309710729188765%,8960,D-,D-,2000.0,221275.81538798157,9.2198256411659,2.9%
29801,Aiken,SC,11530,50.37611425920403%,43.881101501143256%,5.742784239652716%,3972,C-,D+,1390.138888888889,185829.34513353533,11.139734946560214,2.0%
32607,Gainesville,FL,13077,64.65920651068159%,19.735503560528993%,15.60528992878942%,3219,C,C+,1496.8199891067536,283821.39616573276,15.801354328469094,2.3%
91343,Los Angeles,CA,18045,32.62910409457424%,5.263506465552926%,62.10738943987284%,360,D,C+,3413.4166666666665,892006.3764934706,21.776967761858124,1.5%
46544,Mishawaka,IN,13066,86.29813371131586%,9.034457156356519%,4.66740913232763%,2947,C-,C-,1110.2777777777778,186602.2230241853,14.005670980048935,2.7%
85364,Yuma,AZ,27182,42.8715111893387%,1.7535612379879963%,55.37492757267331%,214,B-,B+,1242.3216783216783,255944.5130957462,17.16842730576807,3.1%
46236,Lawrence,IN,10027,71.89327343840762%,14.657475893583241%,13.449250668009139%,3465,A,B+,1656.4277777777777,314486.694073242,15.82153164640988,2.3%
02494,Needham,MA,4110,90.52811631387641%,4.372460979260209%,5.099422706863374%,9943,A+,A,3477.3796296296296,1273697.5048602838,30.523402689185808,1.8%
97080,Gresham,OR,16631,84.76232785428698%,1.934695690804087%,13.30297645490893%,1402,B+,A-,1729.4814814814815,514602.4468807895,24.795603595206792,-0.3%
33128,Miami,FL,3907,35.4678271681691%,3.1240285980727385%,61.40814423375816%,10536,D-,F,2670.595238095238,464055.2742254313,14.480394595364059,2.2%
80202,Denver,CO,11449,82.60270828551755%,2.6795960523295843%,14.717695662152858%,7620,D-,F,2243.616838023088,634180.7000963641,23.55499868741544,-0.2%
55077,Inver Grove Heights,MN,5279,80.44788975021532%,6.13890846448986%,13.41320178529481%,8197,D,C+,2416.666666666667,549435.4040725735,18.946048416295636,-0.7%
90402,Santa Monica,CA,4777,86.48699058099413%,0.6154993938263545%,12.897510025179521%,8928,B,A-,7561.857142857142,4325092.793919143,47.66347640324247,1.2%
10604,White Plains,NY,3972,66.50481372959398%,8.145667643365424%,25.349518627040602%,8518,D-,F,3648.0833333333335,837869.1252489238,19.13948249649185,0.0%
56301,Saint Cloud,MN,12800,74.90551544015977%,20.218159471501%,4.876325088339223%,2454,F,F,1243.0833333333333,289721.4564524214,19.422233455280644,1.0%
25311,Charleston,WV,4653,87.28804288371076%,11.935236844984138%,0.7767202713051089%,9673,D+,D+,950.0,131315.1119406391,11.518869468477114,0.5%
08628,Ewing,NJ,4070,77.72452356498916%,12.815245920346912%,9.460230514663929%,10455,C+,C,2085.0,392022.3260196964,15.668358354104573,3.0%
77494,Katy,TX,40821,60.231197641222444%,9.210464735339542%,30.558337623438014%,1,A-,A+,1890.1417678182381,497633.68230362184,21.93987468631488,0.4%
95628,Fair Oaks,CA,16954,83.4285304590971%,2.11504911215735%,14.456420428745547%,1628,A,A+,2103.0535714285716,618834.3977498371,24.521264625127632,0.6%
92130,San Diego,CA,20810,86.47892838166615%,0.43345731144606947%,13.087614306887776%,599,A+,A+,3813.7481033665244,2097526.4435390686,45.8325682654882,4.3%
60450,Morris,IL,8702,90.37047784871348%,0.93828593538402%,8.691236215902496%,5568,C+,B+,1305.0,278439.1932401985,17.78028053896542,0.5%
21009,Abingdon,MD,12664,76.75546359756886%,18.13979050821156%,5.104745894219579%,3212,B,B-,1811.4761904761906,360770.5082104771,16.596524522708,-0.1%
32796,Titusville,FL,8447,85.15338032363745%,9.148218008537674%,5.698401667824879%,6167,A-,B+,1708.1166666666668,276162.46690379427,13.473048625864463,1.9%
39110,Madison,MS,16745,80.87534600898489%,17.481962154558243%,1.642691836456868%,1638,A-,A+,2164.5833333333335,400429.18233885756,15.415945422092687,-0.2%
33936,Lehigh Acres,FL,9756,55.903621968705195%,7.92968019450159%,36.16669783679322%,4938,B-,B,1884.75,260657.42103654394,11.524845073906528,2.5%
14850,Ithaca,NY,28134,86.02858080274143%,5.7617294302067%,8.209689767051875%,190,F,F,1858.8659812409812,384262.8350046461,17.22657966750028,1.3%
15044,Gibsonia,PA,10648,97.9222299447635%,0.8194022753045322%,1.2583677799319604%,3806,A+,A,1875.0,407529.15098681283,18.112406710525015,-0.1%
28211,Charlotte,NC,13126,81.30048868056248%,13.802732621920812%,4.896778697516705%,3461,D,C,2238.142424242424,829386.6794357974,30.880767850618042,4.2%
77045,Houston,TX,10312,22.103813063707015%,35.64837678371845%,42.24781015257453%,2947,C-,C-,1673.5166666666667,205714.43256596345,10.243620348665159,0.7%
84047,Midvale,UT,15604,77.72421852176453%,2.8279287174992698%,19.447852760736197%,2544,C,B,1795.7164502164503,472212.87590252986,21.913856715593507,2.0%
49017,Battle Creek,MI,8414,82.37732878509577%,11.734452899501443%,5.888218315402781%,5845,C-,D,920.0,173078.61705817032,15.677410965413978,3.9%
66604,Topeka,KS,9989,78.9485559566787%,6.868231046931409%,14.18321299638989%,5274,D,D,916.9444444444445,149572.04645488496,13.593339574815355,3.3%
30605,Athens,GA,17651,64.52120080577802%,26.047757087407263%,9.43104210681472%,1823,C-,D+,1671.3095238095239,308396.9363207219,15.377010857219556,3.7%
27301,,NC,3684,64.9989641599337%,29.552517091361093%,5.4485187487052%,9899,B+,B+,1945.0,277961.0747917478,11.90921485825826,2.3%
33172,Fountainbleau,FL,14485,39.02031412253375%,1.1698468328141227%,59.80983904465212%,1839,F,F,2451.87365967366,321476.53452588303,10.92622007858917,2.3%
43068,Reynoldsburg,OH,23521,56.56218915176221%,35.57566655614285%,7.862144292094947%,574,D,F,1573.858585858586,281758.8437683989,14.918687014410256,2.7%
91701,Rancho Cucamonga,CA,13098,54.9054328021146%,5.851104780968512%,39.24346241691688%,1963,A+,A,3008.1666666666665,829082.681344997,22.967551702171782,2.6%
95448,Healdsburg,CA,6949,75.45137039010241%,0.07695495175516485%,24.471674658142426%,7068,C+,D,3472.222222222222,1126032.0559425934,27.024769342622243,-1.6%
47203,Columbus,IN,10430,90.41525202402715%,1.1970053103508314%,8.387742665622007%,4924,C,D-,1199.0,270997.3901243923,18.834959002251342,1.7%
93422,Atascadero,CA,13275,79.11443127826435%,0.646860152269735%,20.23870856946591%,3256,A,A,2383.3333333333335,761311.8423917083,26.619295188521267,1.3%
01757,Milford,MA,11528,82.51588122322352%,4.417196040774117%,13.066922736002365%,3630,B-,C+,2366.9166666666665,526390.2862608281,18.532911532613742,2.4%
91791,West Covina,CA,10793,35.21879090169443%,4.184796066362447%,60.59641303194312%,3012,B-,A,2853.6071428571427,912020.2376970727,26.633549283402832,1.5%
85224,Chandler,AZ,20237,69.2863308045246%,5.903329850542861%,24.81033934493254%,1192,A,B,1785.0992703533027,464725.72340291116,21.69467225721541,3.2%
98407,Tacoma,WA,9718,90.65516867339191%,3.0697472610912246%,6.275084065516867%,6716,A-,B+,2005.2,622133.096080958,25.85498936435925,1.3%
91204,Glendale,CA,6536,61.189067342913496%,2.7500704423781346%,36.060862214708365%,6686,D+,C-,3036.596153846154,806873.0895371508,22.143024861218514,1.4%
99207,Spokane,WA,12583,84.06696443792832%,5.714480548262812%,10.218555013808858%,3220,D-,D-,1501.4285714285716,281197.3229264556,15.607209486879075,2.8%
30549,Jefferson,GA,9787,84.68465430016863%,9.679595278246206%,5.63575042158516%,3531,B+,A,1957.222222222222,400084.55446033244,17.034539644919068,3.0%
07047,North Bergen Township,NJ,23959,37.120708748615726%,2.955426356589147%,59.92386489479513%,457,F,F,2767.5586484593837,558621.6595393074,16.82053061008226,0.8%
43605,Toledo,OH,9954,62.4180021589305%,15.095906335630657%,22.486091505438843%,4794,F,F,1163.3333333333333,50987.45741123534,3.652396662695941,0.6%
81147,Pagosa Springs,CO,5456,81.57028678890455%,0.36828083372512144%,18.061432377370316%,9106,C+,B,2041.6666666666667,544939.1275137059,22.242413367906362,N/A%
79762,Odessa,TX,15263,52.35870993832778%,5.326053988474371%,42.31523607319786%,1933,C+,B-,1345.2320261437908,228995.03408854702,14.185597084007544,-1.4%
36606,Mobile,AL,8144,39.84343020875972%,55.643675808432256%,4.512893982808023%,6725,D-,D,1259.8174603174602,131359.88954281958,8.689082193814963,2.2%
89011,Henderson,NV,12959,62.66966178378207%,7.72930047141456%,29.601037744803367%,4117,C,A-,1841.1314814814814,462589.2181093244,20.937723295074786,1.3%
91709,Chino Hills,CA,25192,50.05629756173319%,6.274266190402236%,43.669436247864574%,152,A+,A+,2969.7237958532696,987068.7931663798,27.698108786656043,2.9%
98684,Vancouver,WA,13279,82.25867747656449%,2.0395236888776287%,15.701798834557893%,2608,B,B,1866.6611721611723,484060.877092919,21.609924192994892,-0.2%
32801,Orlando,FL,9246,69.01265480138052%,6.2664952290722065%,24.72084996954727%,8335,D-,F,1900.247273354809,383013.49692199036,16.79665160303917,1.5%
35401,Tuscaloosa,AL,12671,44.625654450261784%,50.82198952879581%,4.552356020942408%,2272,D-,F,1316.111111111111,152759.3709717927,9.672395798129552,0.5%
89149,Las Vegas,NV,16130,68.62677698936875%,12.345012153502418%,19.028210857128826%,1630,A,A-,1912.6199151725468,480822.05657820037,20.949538586831693,1.6%
95811,Sacramento,CA,4534,64.20572916666667%,10.260416666666666%,25.533854166666664%,10907,D-,F,2010.6211328976035,634081.4467734027,26.28049596211086,0.4%
84074,Tooele,UT,16976,84.99768262683162%,0.9447752148026668%,14.057542158365719%,629,D,C+,1786.1111111111113,452855.87029401964,21.128578707341504,1.7%
19040,Hatboro,PA,7973,91.08286342349231%,3.8277740609767754%,5.089362515530919%,5599,A-,A-,1320.0,418865.2202447344,26.443511379086765,1.7%
33625,Citrus Park,FL,11369,54.45834360364802%,7.3884643825486815%,38.153192013803306%,4118,A,B+,2289.704843304843,423895.9631286548,15.427605744620234,3.2%
79401,Lubbock,TX,4039,58.667040044805375%,8.718379538877999%,32.61458041631663%,10210,F,F,1117.873015873016,158231.97616423052,11.795613478860226,1.4%
80501,Longmont,CO,17732,71.96595744680852%,1.2638297872340425%,26.770212765957446%,1344,B,A,1790.0497474747474,505544.6840460579,23.53494573541127,-0.2%
28277,Charlotte,NC,28385,79.92852262574237%,10.816208545750776%,9.255268828506859%,196,C-,A,1934.889492803103,584418.6349566923,25.170198656928484,3.7%
33615,Town 'n' Country,FL,18681,44.19560520630237%,6.917145316260035%,48.8872494774376%,1038,B-,B-,1773.5595238095239,363749.4914811269,17.091311126856056,3.5%
33928,Estero,FL,13675,89.03733467269379%,2.1329315251967182%,8.829733802109493%,3747,C+,D+,2507.9166666666665,539769.2124436527,17.93551129568542,2.5%
27106,Winston-Salem,NC,19583,57.20215251126314%,29.532371099616217%,13.26547638912064%,1196,C+,B-,1143.546821599453,316312.0964450668,23.050513431145756,2.5%
92373,Redlands,CA,13078,67.25527226943657%,4.93862134088763%,27.806106389675794%,2950,F,C,2195.0429894179892,720842.2586033391,27.366292371737284,2.2%
63026,Fenton,MO,16952,96.16940793411382%,1.3024013024013024%,2.528190763484881%,1513,A,A,1697.9166666666667,321304.5256219976,15.769547269791293,1.0%
02915,East Providence,RI,7451,89.97350993377484%,3.821192052980132%,6.205298013245033%,7096,C,C-,2029.9166666666667,400627.24860703264,16.44678552514605,3.0%
08805,Bound Brook,NJ,5374,51.89478679411565%,5.511490746390075%,42.59372245949427%,8321,D+,B-,1912.138888888889,469702.7136580555,20.470214288451945,0.6%
89801,Elko,NV,9742,70.12014354813545%,1.0454048993602745%,28.83445155250429%,5097,B+,B-,1490.0,340612.2623524963,19.04990281613514,-0.4%
71291,West Monroe,LA,13453,83.90719229969402%,13.591396571700187%,2.501411128605805%,2705,A,B+,950.2444444444445,203351.12274274047,17.83322911730962,-2.0%
02864,Cumberland,RI,14142,89.70053661069758%,2.625353412959437%,7.674109976342969%,2517,B+,B,2141.5857142857144,469578.2566828772,18.272218164889726,2.5%
08520,Hightstown,NJ,10480,66.25590318772137%,7.390053128689493%,26.35404368358914%,3252,A-,A,2280.0,435493.87496847124,15.917173792707283,2.9%
65613,Bolivar,MO,6508,95.63929857159448%,2.0148647079317152%,2.345836720473813%,6721,C-,D+,950.0,244505.97453134248,21.44789250274934,2.3%
64118,Gladstone,MO,18492,79.22726604965476%,11.0645903726556%,9.708143577689633%,1576,B-,B-,1272.4309523809522,252918.82384419147,16.564017571440314,1.7%
73142,Oklahoma City,OK,7438,78.68493949555328%,14.244058900714391%,7.071001603732323%,7833,A+,A,1212.8128205128205,346509.07712539035,23.808914235344382,1.0%
50023,Ankeny,IA,16720,96.03026340369885%,1.1372127778815617%,2.832523818419578%,2380,A+,A+,1570.2380952380954,343345.6979498696,18.221530596278143,0.0%
61554,Pekin,IL,17247,95.12866726744768%,2.353058976669671%,2.5182737558826473%,1761,C-,C,1017.1999999999999,121118.92525273723,9.92257547292709,0.5%
36605,Mobile,AL,9752,25.465838509316768%,71.82929272690843%,2.704868763774795%,4340,D,D-,1130.5555555555557,84250.34299260064,6.2100989920835845,1.9%
92584,Menifee,CA,15884,55.50429103060682%,7.184628237259815%,37.31108073213336%,516,A+,A+,3057.944444444445,623931.971482561,17.003033214465805,1.8%
11976,Water Mill,NY,1140,90.73684210526316%,0.5473684210526315%,8.715789473684211%,16282,B-,C,99259.22222222223,4390489.284287549,3.686046483467712,-0.8%
31322,Pooler,GA,11203,60.27657266811279%,33.0531453362256%,6.670281995661605%,3725,D,C+,1803.1960526315788,349839.5365153177,16.167567950841274,3.1%
73131,Oklahoma City,OK,1400,86.69527896995707%,5.824647455548743%,7.480073574494176%,13730,A-,C+,1725.0,367750.40221268754,17.7657199136564,1.0%
60624,Chicago,IL,13358,5.4469273743016755%,85.96368715083798%,8.589385474860336%,2403,F,F,1491.0888888888887,174605.21810632505,9.758261194633585,-0.2%
76105,Fort Worth,TX,6865,16.8605559025609%,30.656620861961276%,52.482823235477824%,4860,D,F,1592.5,169231.37670802887,8.855645039666607,2.1%
33484,Delray Beach,FL,14463,78.4327767517244%,6.32467679318533%,15.242546455090272%,4455,D,D+,2491.6018518518517,244981.98866359782,8.193590684158936,1.9%
12572,Rhinebeck,NY,4258,90.59678484915217%,2.3563091829993397%,7.046905967848492%,10097,C,B-,2598.3333333333335,600017.9880760714,19.243681464915696,N/A%
08048,Lumberton Township,NJ,4812,75.8588194979868%,18.752677118135868%,5.388503383877324%,8936,C-,B,1810.8333333333333,448115.34564683895,20.62196712594749,1.6%
75604,Longview,TX,11983,65.05672313634842%,16.530308099394748%,18.41296876425682%,3395,C-,C,1204.7333333333333,220498.96952864897,15.252266720757635,0.0%
45211,Cincinnati,OH,15304,55.87785827484718%,39.35080371292732%,4.771338012225492%,2206,F,D-,1176.765873015873,186869.77999056302,13.233287965744907,2.0%
28269,Charlotte,NC,30433,33.516321271341134%,52.88977773005477%,13.593900998604102%,113,C+,B-,1824.808493273905,367190.7554800143,16.76846076512729,3.2%
32771,Sanford,FL,21732,51.80554597502932%,26.110574601641716%,22.083879423328963%,503,D+,D+,1779.9998324256392,373067.6725750408,17.465716652468,1.8%
85719,Tucson,AZ,19082,70.4392135828193%,3.1852784024095886%,26.37550801477111%,1223,F,D-,1491.7251993620414,348546.89068476314,19.471129291207276,2.3%
48009,Birmingham,MI,9383,93.34323187329869%,3.4347933679782234%,3.2219747587230883%,5729,B+,A,2172.5,631049.7647086309,24.20597486415922,1.0%
27244,Elon,NC,4921,84.25624321389795%,11.54755061633774%,4.196206169764323%,7420,A,A-,600.0,305588.75608205696,42.442882789174575,3.6%
13203,Syracuse,NY,7813,62.63902599539322%,26.600855544587038%,10.760118460019743%,6978,D,D-,1450.0,152568.07124878393,8.768279956826662,3.9%
94521,Concord,CA,15513,73.10745172372941%,5.165264779054614%,21.727283497215968%,1695,A+,A,3091.0897435897436,858504.0879270857,23.144590827755778,-0.9%
60612,Chicago,IL,14255,27.612887983225537%,56.454327987950734%,15.932784028823722%,2793,F,F,2122.47504456328,321496.5300393847,12.622705539887585,0.0%
07656,Park Ridge,NJ,3203,85.4874283193648%,1.466696074106749%,13.045875606528451%,10331,A,C-,3244.6666666666665,740735.9271028648,19.024448507881264,0.5%
95747,Roseville,CA,27164,81.48980574731097%,2.9539251886338094%,15.556269064055225%,201,A+,B-,2677.7232168229607,669060.5876673957,20.821811837010806,0.5%
14608,Rochester,NY,5732,32.556515667277644%,54.84856419656106%,12.5949201361613%,8771,D-,F,1371.111111111111,96882.46795344126,5.888318554706722,5.3%
